episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,steps_survived,food_collected,terminated,truncated,end_reason,environment_steps,optimizer_updates
1567,16.94999999999977,30,0.10440650000000007,0.057370885119579926,11.5,309,308,3,True,False,self,94273,23319
1568,8.889999999999997,20,0.10332350000000001,0.06805015146008893,11.7,114,113,2,True,False,self,94387,23347
1569,-11.100000000000001,0,0.10226900000000005,0.06815760125859274,11.7,111,110,0,True,False,wall,94498,23375
1570,-10.4,0,0.10187950000000012,0.07410007309517823,11.7,41,40,0,True,False,wall,94539,23385
1571,-1.3199999999999896,10,0.10060650000000004,0.04756549219703576,11.8,134,133,1,True,False,wall,94673,23419
1572,27.389999999999873,40,0.0980795000000001,0.06893015816229198,12.2,266,265,4,True,False,wall,94939,23485
1573,-0.9099999999999895,10,0.09719599999999995,0.04333738814117775,12.1,93,92,1,True,False,wall,95032,23509
1574,37.5600000000001,50,0.09482100000000004,0.062046683426277956,12.6,250,249,5,True,False,wall,95282,23571
1575,-10.26,0,0.09456450000000005,0.12459233440625082,12.6,27,26,0,True,False,wall,95309,23578
1576,5.4100000000000765,20,0.09017550000000008,0.05627350871952291,12.6,462,461,2,True,False,self,95771,23693
1577,9.409999999999958,20,0.08958650000000001,0.036812817543250276,12.6,62,61,2,True,False,wall,95833,23709
1578,-1.8299999999999699,10,0.08782900000000005,0.06367256866613626,12.5,185,184,1,True,False,wall,96018,23755
1579,17.939999999999873,30,0.08583399999999997,0.06644839559624605,12.7,210,209,3,True,False,self,96228,23808
1580,-10.25,0,0.08558700000000008,0.12148566339358997,12.3,26,25,0,True,False,wall,96254,23814
1581,-0.41999999999999993,10,0.08516900000000005,0.10591173696395179,12.2,44,43,1,True,False,wall,96298,23825
1582,19.349999999999962,30,0.08451350000000002,0.05209494028445881,12.4,69,68,3,True,False,wall,96367,23842
1583,8.94999999999996,20,0.08348750000000005,0.07545448280224162,12.4,108,107,2,True,False,wall,96475,23869
1584,18.57999999999992,30,0.08210050000000002,0.04763718115124927,12.7,146,145,3,True,False,wall,96621,23906
1585,9.609999999999982,20,0.0817015000000001,0.015159864805173128,12.7,42,41,2,True,False,wall,96663,23916
1586,-10.370000000000001,0,0.08134050000000004,0.029610371610033326,12.5,38,37,0,True,False,wall,96701,23926
1587,-0.399999999999995,10,0.0809415,0.01510179596953094,12.5,42,41,1,True,False,wall,96743,23936
1588,7.310000000000006,20,0.07835750000000008,0.05845267274622422,12.4,272,271,2,True,False,wall,97015,24004
1589,28.29000000000007,40,0.07668549999999996,0.09343697080542122,12.8,176,175,4,True,False,self,97191,24048
1590,-1.2999999999999883,10,0.07543149999999998,0.07972424816530706,12.8,132,131,1,True,False,wall,97323,24081
1591,8.989999999999934,20,0.0744435000000001,0.0847522018078822,12.9,104,103,2,True,False,wall,97427,24107
1592,-0.21999999999999886,10,0.0742155000000001,0.025179947668220848,13,24,23,1,True,False,wall,97451,24113
1593,8.639999999999972,20,0.07289500000000004,0.07591710116248578,13.1,139,138,2,True,False,wall,97590,24148
1594,-10.42,0,0.07248650000000001,0.04049040562875399,13.1,43,42,0,True,False,wall,97633,24159
1595,-0.5199999999999907,10,0.07197350000000002,0.07834622407188782,13.2,54,53,1,True,False,wall,97687,24172
1596,54.8799999999987,70,0.06703350000000008,0.08232692416931968,13.7,520,519,7,True,False,wall,98207,24302
1597,-10.96,0,0.06611200000000006,0.047272506516892465,13.5,97,96,0,True,False,wall,98304,24327
1598,9.289999999999988,20,0.06540900000000005,0.03302048870763327,13.7,74,73,2,True,False,self,98378,24345
1599,8.899999999999924,20,0.0643355000000001,0.05744645658394022,13.7,113,112,2,True,False,self,98491,24373
1600,44.570000000000306,60,0.059110500000000066,0.06489096423636352,14.3,550,549,6,True,False,self,99041,24511
1601,18.1899999999999,30,0.05735299999999999,0.07042807386207404,14.5,185,184,3,True,False,wall,99226,24557
1602,47.80000000000014,60,0.05519649999999998,0.06197629812869995,14.8,227,226,6,True,False,self,99453,24614
1603,-10.43,0,0.05477850000000006,0.027182771898382765,14.8,44,43,0,True,False,wall,99497,24625
1604,-10.82,0,0.05398999999999998,0.07726136494394657,14.8,83,82,0,True,False,wall,99580,24646
1605,27.74000000000003,40,0.051795499999999994,0.07741397810107294,14.9,231,230,4,True,False,wall,99811,24703
1606,28.800000000000033,40,0.050607999999999986,0.08230581809220894,15.1,125,124,4,True,False,self,99936,24735
1607,18.739999999999878,30,0.050000000000000044,0.07379489620143431,15.2,130,129,3,True,False,wall,100066,24767
1608,47.77000000000017,60,0.050000000000000044,0.05616420339481857,15.8,230,229,6,True,False,self,100296,24825
1609,46.77000000000032,60,0.050000000000000044,0.0554252803963098,16.4,330,329,6,True,False,self,100626,24907
1610,27.44999999999996,40,0.050000000000000044,0.08112764764093579,16.8,260,259,4,True,False,wall,100886,24972
1611,8.350000000000005,20,0.050000000000000044,0.10450983865995936,16.9,168,167,2,True,False,wall,101054,25014
1612,-10.34,0,0.050000000000000044,0.1614275734173134,16.9,35,34,0,True,False,wall,101089,25023
1613,-10.2,0,0.050000000000000044,0.08755818114150316,16.7,21,20,0,True,False,wall,101110,25028
1614,-0.4099999999999948,10,0.050000000000000044,0.08004505328558893,16.8,43,42,1,True,False,wall,101153,25039
1615,-0.23999999999999844,10,0.050000000000000044,0.024853309490329895,16.7,26,25,1,True,False,wall,101179,25045
1616,-0.6999999999999957,10,0.050000000000000044,0.11398866990607025,16.7,72,71,1,True,False,wall,101251,25063
1617,-10.72,0,0.050000000000000044,0.031755186850205064,16.5,73,72,0,True,False,wall,101324,25082
1618,-0.8499999999999908,10,0.050000000000000044,0.06322631382222642,16.5,87,86,1,True,False,wall,101411,25103
1619,9.379999999999967,20,0.050000000000000044,0.060527311305871564,16.7,65,64,2,True,False,self,101476,25120
1620,-0.579999999999993,10,0.050000000000000044,0.05844754067948088,16.7,60,59,1,True,False,wall,101536,25135
1621,17.849999999999856,30,0.050000000000000044,0.07330832912595253,16.7,219,218,3,True,False,self,101755,25189
1622,58.40000000000009,70,0.050000000000000044,0.07666636920475867,17.3,168,167,7,True,False,wall,101923,25231
1623,-10.55,0,0.050000000000000044,0.08315281396166288,17.3,56,55,0,True,False,wall,101979,25245
1624,55.919999999999874,70,0.050000000000000044,0.07747234055680635,17.8,416,415,7,True,False,wall,102395,25349
1625,-10.67,0,0.050000000000000044,0.06055275526116876,17.6,68,67,0,True,False,wall,102463,25366
1626,17.060000000000024,30,0.050000000000000044,0.10352659404200192,17.8,298,297,3,True,False,wall,102761,25441
1627,-10.65,0,0.050000000000000044,0.055327960530121345,17.8,66,65,0,True,False,wall,102827,25457
1628,6.199999999999452,20,0.050000000000000044,0.0827403435917707,18,383,382,2,True,False,self,103210,25553
1629,-3.9999999999999587,0,0.050000000000000044,0.08078782144963043,17.6,400,400,0,False,True,no_food_limit,103610,25653
1630,-10.13,0,0.050000000000000044,0.18147885295911692,17.5,14,13,0,True,False,wall,103624,25657
1631,-12.939999999999982,0,0.050000000000000044,0.09016286020329835,17.2,295,294,0,True,False,wall,103919,25730
1632,-11.89,0,0.050000000000000044,0.12222301390162708,17,190,189,0,True,False,wall,104109,25778
1633,-10.31,0,0.050000000000000044,0.07328227504331153,17,32,31,0,True,False,wall,104141,25786
1634,28.100000000000144,40,0.050000000000000044,0.06344662934342134,17.4,195,194,4,True,False,self,104336,25835
1635,5.259999999999744,20,0.050000000000000044,0.08115408120421544,17.4,477,476,2,True,False,wall,104813,25954
1636,-10.11,0,0.050000000000000044,0.1447254588128999,17.3,12,11,0,True,False,wall,104825,25957
1637,-10.370000000000001,0,0.050000000000000044,0.14555109046503073,17.3,38,37,0,True,False,wall,104863,25966
1638,-10.25,0,0.050000000000000044,0.1448421409420137,17.1,26,25,0,True,False,wall,104889,25973
1639,-11.860000000000001,0,0.050000000000000044,0.08105578549587703,17,187,186,0,True,False,wall,105076,26020
1640,-2.6899999999999853,10,0.050000000000000044,0.09401690729619212,17.1,271,270,1,True,False,wall,105347,26087
1641,-10.12,0,0.050000000000000044,0.037797644530655816,17.1,13,12,0,True,False,wall,105360,26091
1642,-12.289999999999996,0,0.050000000000000044,0.08200449241006649,17.1,230,229,0,True,False,wall,105590,26148
1643,7.5200000000000315,20,0.050000000000000044,0.07864135629423553,17.3,251,250,2,True,False,wall,105841,26211
1644,-11.57,0,0.050000000000000044,0.08254152826833515,17.1,158,157,0,True,False,wall,105999,26250
1645,-10.43,0,0.050000000000000044,0.08163284517782317,17.1,44,43,0,True,False,wall,106043,26261
1646,-11.010000000000002,0,0.050000000000000044,0.0847227128173332,17.1,102,101,0,True,False,wall,106145,26287
1647,-11.870000000000001,0,0.050000000000000044,0.1053721396707028,17,188,187,0,True,False,wall,106333,26334
1648,-12.99999999999998,0,0.050000000000000044,0.10297584478432933,16.8,301,300,0,True,False,wall,106634,26409
1649,8.759999999999973,20,0.050000000000000044,0.08165714159622439,16.6,127,126,2,True,False,wall,106761,26441
1650,17.489999999999988,30,0.050000000000000044,0.10938178973174217,16.9,255,254,3,True,False,wall,107016,26505
1651,27.78999999999992,40,0.050000000000000044,0.07603743558242318,17.3,226,225,4,True,False,self,107242,26561
1652,65.0899999999999,80,0.050000000000000044,0.10282610797230154,18,500,499,8,True,False,wall,107742,26686
1653,46.59000000000032,60,0.050000000000000044,0.08382247825254868,18.4,348,347,6,True,False,self,108090,26773
1654,48.29000000000003,60,0.050000000000000044,0.09137734525009161,18.7,178,177,6,True,False,wall,108268,26818
1655,-10.22,0,0.050000000000000044,0.2023234304273501,18.2,23,22,0,True,False,wall,108291,26823
1656,38.65999999999995,50,0.050000000000000044,0.09584425007591822,18.6,140,139,5,True,False,wall,108431,26858
1657,28.480000000000082,40,0.050000000000000044,0.0690727472290746,19,157,156,4,True,False,self,108588,26898
1658,86.80999999999943,100,0.050000000000000044,0.08342594980821581,20,330,329,10,True,False,self,108918,26980
1659,-0.31999999999999673,10,0.050000000000000044,0.09750847042434746,19.8,34,33,1,True,False,wall,108952,26989
1660,-1.3199999999999914,10,0.050000000000000044,0.08849439512634875,19.6,134,133,1,True,False,wall,109086,27022
1661,18.74999999999985,30,0.050000000000000044,0.09601323313654575,19.7,129,128,3,True,False,wall,109215,27054
1662,48.27000000000012,60,0.050000000000000044,0.1008427382602046,20.3,180,179,6,True,False,self,109395,27099
1663,-0.8799999999999883,10,0.050000000000000044,0.07097263132606674,20.4,90,89,1,True,False,wall,109485,27122
1664,46.970000000000205,60,0.050000000000000044,0.08534136486947294,20.8,310,309,6,True,False,wall,109795,27199
1665,9.840000000000003,20,0.050000000000000044,0.08600060213357211,21,19,18,2,True,False,wall,109814,27204
1666,29.069999999999965,40,0.050000000000000044,0.12179984353948385,21.4,98,97,4,True,False,wall,109912,27229
1667,48.430000000000035,60,0.050000000000000044,0.08925858533958246,21.7,164,163,6,True,False,wall,110076,27270
1668,9.089999999999947,20,0.050000000000000044,0.12053677506754985,21.7,94,93,2,True,False,wall,110170,27293
1669,9.46999999999996,20,0.050000000000000044,0.11627492788414072,21.9,56,55,2,True,False,wall,110226,27307
1670,-11.07,0,0.050000000000000044,0.0934745323482073,21.9,108,107,0,True,False,wall,110334,27334
1671,66.79999999999978,80,0.050000000000000044,0.07637975218268565,22.6,329,328,8,True,False,self,110663,27416
1672,9.519999999999964,20,0.050000000000000044,0.11393550756530693,22.4,51,50,2,True,False,self,110714,27429
1673,77.19999999999936,90,0.050000000000000044,0.08412263596714283,23.2,290,289,9,True,False,self,111004,27502
1674,38.779999999999966,50,0.050000000000000044,0.07729597051911696,23.2,128,127,5,True,False,self,111132,27534
1675,8.91999999999992,20,0.050000000000000044,0.11248921038781258,23.4,111,110,2,True,False,wall,111243,27561
1676,8.539999999999932,20,0.050000000000000044,0.06923659434113161,23.4,149,148,2,True,False,wall,111392,27599
1677,37.76999999999999,50,0.050000000000000044,0.11470163723233302,23.7,229,228,5,True,False,self,111621,27656
1678,65.71999999999919,80,0.050000000000000044,0.10106706057211658,24.4,437,436,8,True,False,wall,112058,27765
1679,47.99000000000027,60,0.050000000000000044,0.08752033414874369,24.7,208,207,6,True,False,wall,112266,27817
1680,18.789999999999885,30,0.050000000000000044,0.08892874621913859,25,125,124,3,True,False,wall,112391,27848
1681,19.009999999999934,30,0.050000000000000044,0.09997223684779154,25.2,103,102,3,True,False,wall,112494,27874
1682,67.58999999999992,80,0.050000000000000044,0.10189717531292922,25.7,250,249,8,True,False,self,112744,27937
1683,7.479999999999723,20,0.050000000000000044,0.09991586843915727,25.7,255,254,2,True,False,wall,112999,28000
1684,47.59999999999999,60,0.050000000000000044,0.09653524090179182,26,247,246,6,True,False,self,113246,28062
1685,-0.5299999999999958,10,0.050000000000000044,0.11657585377439059,25.9,55,54,1,True,False,wall,113301,28076
1686,38.78999999999993,50,0.050000000000000044,0.10901646605816495,26.4,127,126,5,True,False,self,113428,28108
1687,18.999999999999982,30,0.050000000000000044,0.07332348510121497,26.6,104,103,3,True,False,self,113532,28134
1688,19.229999999999926,30,0.050000000000000044,0.1078458266420057,26.7,81,80,3,True,False,wall,113613,28154
1689,145.12999999999965,160,0.050000000000000044,0.1232254242183574,27.9,504,503,16,True,False,self,114117,28280
1690,29.219999999999935,40,0.050000000000000044,0.12436663411513325,28.2,83,82,4,True,False,wall,114200,28301
1691,87.0599999999996,100,0.050000000000000044,0.10370313497735065,29,305,304,10,True,False,self,114505,28377
1692,77.94999999999966,90,0.050000000000000044,0.11057732386635272,29.8,215,214,9,True,False,wall,114720,28431
1693,156.25999999999956,170,0.050000000000000044,0.11408970374388297,31.3,392,391,17,True,False,self,115112,28529
1694,-10.52,0,0.050000000000000044,0.0899215447358214,31.3,53,52,0,True,False,wall,115165,28542
1695,48.250000000000014,60,0.050000000000000044,0.12235035251101686,31.8,182,181,6,True,False,wall,115347,28587
1696,27.779999999999944,40,0.050000000000000044,0.12928941677602238,31.5,227,226,4,True,False,self,115574,28644
1697,27.95999999999981,40,0.050000000000000044,0.1338639560921225,31.9,209,208,4,True,False,wall,115783,28696
1698,9.320000000000007,20,0.050000000000000044,0.1759469629355913,31.9,71,70,2,True,False,self,115854,28714
1699,8.339999999999907,20,0.050000000000000044,0.1420614633298967,31.9,169,168,2,True,False,self,116023,28756
1700,-1.7799999999999763,10,0.050000000000000044,0.12993488444998447,31.4,180,179,1,True,False,wall,116203,28801
1701,68.40999999999988,80,0.050000000000000044,0.06610509920782144,31.9,168,167,8,True,False,self,116371,28843
1702,37.939999999999955,50,0.050000000000000044,0.12318334907056096,31.8,212,211,5,True,False,self,116583,28896
1703,47.910000000000146,60,0.050000000000000044,0.11309778335918155,32.4,216,215,6,True,False,wall,116799,28950
1704,-10.19,0,0.050000000000000044,0.20145581200486049,32.4,20,19,0,True,False,wall,116819,28955
1705,9.099999999999973,20,0.050000000000000044,0.11564204183135492,32.2,93,92,2,True,False,wall,116912,28979
1706,-1.209999999999976,10,0.050000000000000044,0.14404411875487616,31.9,123,122,1,True,False,wall,117035,29009
1707,27.729999999999997,40,0.050000000000000044,0.12156750546800422,32,232,231,4,True,False,self,117267,29067
1708,9.239999999999995,20,0.050000000000000044,0.08025597345258575,31.6,79,78,2,True,False,wall,117346,29087
1709,67.12999999999958,80,0.050000000000000044,0.12257920597157618,31.8,296,295,8,True,False,self,117642,29161
1710,-10.11,0,0.050000000000000044,0.14572722057346255,31.4,12,11,0,True,False,wall,117654,29164
1711,37.95000000000022,50,0.050000000000000044,0.120407475592384,31.7,211,210,5,True,False,self,117865,29217
1712,8.909999999999965,20,0.050000000000000044,0.10893698527070228,31.9,112,111,2,True,False,wall,117977,29245
1713,47.57000000000013,60,0.050000000000000044,0.1443513937335792,32.5,250,249,6,True,False,self,118227,29307
1714,104.98999999999924,120,0.050000000000000044,0.1193471707578734,33.6,514,513,12,True,False,wall,118741,29436
1715,9.459999999999965,20,0.050000000000000044,0.16454584933983693,33.7,57,56,2,True,False,self,118798,29450
1716,-0.26999999999999424,10,0.050000000000000044,0.08205492970799762,33.7,29,28,1,True,False,wall,118827,29457
1717,85.75999999999993,100,0.050000000000000044,0.10591598694189239,34.7,435,434,10,True,False,wall,119262,29566
1718,29.259999999999977,40,0.050000000000000044,0.10162639177870006,35,79,78,4,True,False,wall,119341,29586
1719,8.890000000000004,20,0.050000000000000044,0.13982550595704066,35,114,113,2,True,False,wall,119455,29614
1720,29.129999999999967,40,0.050000000000000044,0.12514906175657298,35.3,92,91,4,True,False,self,119547,29637
1721,38.61999999999997,50,0.050000000000000044,0.11590852112082455,35.5,144,143,5,True,False,self,119691,29673
1722,28.43999999999984,40,0.050000000000000044,0.0981820005577103,35.2,161,160,4,True,False,self,119852,29714
1723,18.889999999999898,30,0.050000000000000044,0.15842912012262136,35.5,115,114,3,True,False,wall,119967,29742
1724,78.0499999999999,90,0.050000000000000044,0.10608399850696934,35.7,205,204,9,True,False,wall,120172,29794
1725,9.569999999999986,20,0.050000000000000044,0.16976535597562112,35.9,46,45,2,True,False,wall,120218,29805
1726,9.32999999999996,20,0.050000000000000044,0.11260611314274785,35.8,70,69,2,True,False,wall,120288,29823
1727,28.40000000000002,40,0.050000000000000044,0.10551235151602091,36.2,165,164,4,True,False,wall,120453,29864
1728,8.319999999999897,20,0.050000000000000044,0.13349538127388155,36.2,171,170,2,True,False,wall,120624,29907
1729,8.999999999999968,20,0.050000000000000044,0.1461090346169658,36.4,103,102,2,True,False,wall,120727,29932
1730,38.620000000000026,50,0.050000000000000044,0.10069023160839505,36.9,144,143,5,True,False,self,120871,29968
1731,68.19,80,0.050000000000000044,0.12602551546054505,37.7,190,189,8,True,False,self,121061,30016
1732,19.269999999999985,30,0.050000000000000044,0.10673307999662172,38,77,76,3,True,False,self,121138,30035
1733,58.41000000000008,70,0.050000000000000044,0.1611522908510995,38.7,167,166,7,True,False,self,121305,30077
1734,68.5699999999999,80,0.050000000000000044,0.15453352473100254,39.1,152,151,8,True,False,self,121457,30115
1735,96.72999999999936,110,0.050000000000000044,0.13522845433257957,40,339,338,11,True,False,self,121796,30200
1736,58.290000000000134,70,0.050000000000000044,0.1280074695797256,40.7,179,178,7,True,False,self,121975,30244
1737,58.58000000000001,70,0.050000000000000044,0.128515657285645,41.4,150,149,7,True,False,wall,122125,30282
1738,77.4199999999995,90,0.050000000000000044,0.1397654498343481,42.3,268,267,9,True,False,self,122393,30349
1739,19.449999999999932,30,0.050000000000000044,0.14303640103122842,42.6,59,58,3,True,False,self,122452,30364
1740,86.82999999999949,100,0.050000000000000044,0.16141833390092206,43.5,328,327,10,True,False,self,122780,30446
1741,78.1099999999996,90,0.050000000000000044,0.15289312496078106,44.4,199,198,9,True,False,self,122979,30495
1742,-0.7899999999999867,10,0.050000000000000044,0.1764755120356789,44.5,81,80,1,True,False,wall,123060,30516
1743,19.319999999999954,30,0.050000000000000044,0.21312967034625924,44.6,72,71,3,True,False,self,123132,30534
1744,-0.129999999999999,10,0.050000000000000044,0.09579146040293078,44.7,15,14,1,True,False,wall,123147,30537
1745,57.8299999999999,70,0.050000000000000044,0.14630371286827876,45.4,225,224,7,True,False,self,123372,30594
1746,19.43999999999997,30,0.050000000000000044,0.18109080084444334,45.7,60,59,3,True,False,wall,123432,30609
1747,9.209999999999955,20,0.050000000000000044,0.16596215589670466,45.9,82,81,2,True,False,self,123514,30629
1748,9.399999999999963,20,0.050000000000000044,0.15082712446746882,46.1,63,62,2,True,False,wall,123577,30645
1749,68.3199999999999,80,0.050000000000000044,0.14021204761758616,46.7,177,176,8,True,False,self,123754,30689
1750,9.33999999999994,20,0.050000000000000044,0.14483062783256173,46.6,69,68,2,True,False,wall,123823,30706
1751,49.160000000000025,60,0.050000000000000044,0.14315968477065957,46.8,91,90,6,True,False,self,123914,30729
1752,78.30999999999982,90,0.050000000000000044,0.17196280794839064,46.9,179,178,9,True,False,self,124093,30774
1753,68.08999999999999,80,0.050000000000000044,0.15482362604001537,47.1,200,199,8,True,False,wall,124293,30824
1754,134.35000000000113,150,0.050000000000000044,0.15410449376594726,48,581,580,15,True,False,self,124874,30969
1755,38.95000000000002,50,0.050000000000000044,0.15984112778927997,48.5,111,110,5,True,False,self,124985,30997
1756,77.48999999999957,90,0.050000000000000044,0.12302681158225123,48.9,261,260,9,True,False,wall,125246,31062
1757,57.49000000000005,70,0.050000000000000044,0.14583105246822994,49.2,259,258,7,True,False,self,125505,31127
1758,48.15999999999995,60,0.050000000000000044,0.19459710662583043,48.8,191,190,6,True,False,self,125696,31175
1759,47.97000000000017,60,0.050000000000000044,0.19505949122965552,49.3,210,209,6,True,False,wall,125906,31227
1760,-10.14,0,0.050000000000000044,0.4302542544901371,49.2,15,14,0,True,False,wall,125921,31231
1761,107.51999999999948,120,0.050000000000000044,0.15040525938563334,50.1,261,260,12,True,False,self,126182,31296
1762,8.71999999999995,20,0.050000000000000044,0.17213738678996873,49.7,131,130,2,True,False,self,126313,31329
1763,18.519999999999925,30,0.050000000000000044,0.1311208155392179,49.9,152,151,3,True,False,wall,126465,31367
1764,38.04000000000009,50,0.050000000000000044,0.15756579506443813,49.8,202,201,5,True,False,self,126667,31417
1765,46.42000000000024,60,0.050000000000000044,0.16004115196182797,50.2,365,364,6,True,False,wall,127032,31509
1766,19.26999999999994,30,0.050000000000000044,0.15953214556027792,50.1,77,76,3,True,False,wall,127109,31528
1767,29.30000000000004,40,0.050000000000000044,0.15856135737052873,49.9,75,74,4,True,False,self,127184,31547
1768,58.31999999999992,70,0.050000000000000044,0.1783932716379323,50.4,176,175,7,True,False,wall,127360,31591
1769,-0.8999999999999879,10,0.050000000000000044,0.20004895760718247,50.3,92,91,1,True,False,wall,127452,31614
1770,28.99999999999998,40,0.050000000000000044,0.1710207113960328,50.7,105,104,4,True,False,wall,127557,31640
1771,9.369999999999951,20,0.050000000000000044,0.14214015533798374,50.1,66,65,2,True,False,wall,127623,31656
1772,96.60999999999966,110,0.050000000000000044,0.15547818669107405,51,351,350,11,True,False,self,127974,31744
1773,9.220000000000013,20,0.050000000000000044,0.19174498905777,50.3,81,80,2,True,False,self,128055,31764
1774,38.95000000000007,50,0.050000000000000044,0.1319545203337579,50.3,111,110,5,True,False,wall,128166,31792
1775,9.449999999999957,20,0.050000000000000044,0.11483259554952382,50.3,58,57,2,True,False,wall,128224,31807
1776,18.48999999999979,30,0.050000000000000044,0.18594606699556798,50.4,155,154,3,True,False,wall,128379,31845
1777,28.989999999999974,40,0.050000000000000044,0.17456759605556726,50.3,106,105,4,True,False,self,128485,31872
1778,8.990000000000002,20,0.050000000000000044,0.19140554125904322,49.7,104,103,2,True,False,wall,128589,31898
1779,28.449999999999996,40,0.050000000000000044,0.16959145439032,49.5,160,159,4,True,False,wall,128749,31938
1780,-0.2799999999999958,10,0.050000000000000044,0.20420142216607928,49.3,30,29,1,True,False,wall,128779,31945
1781,8.240000000000013,20,0.050000000000000044,0.1450239476851291,49.2,179,178,2,True,False,wall,128958,31990
1782,-0.15999999999999837,10,0.050000000000000044,0.2515741971321404,48.5,18,17,1,True,False,wall,128976,31995
1783,67.20999999999977,80,0.050000000000000044,0.15904856477896423,49.1,288,287,8,True,False,wall,129264,32067
1784,58.14999999999985,70,0.050000000000000044,0.1744460700744336,49.2,193,192,7,True,False,wall,129457,32115
1785,37.49000000000015,50,0.050000000000000044,0.17470717430842342,49.6,257,256,5,True,False,self,129714,32179
1786,-10.3,0,0.050000000000000044,0.24756972552859224,49.1,31,30,0,True,False,wall,129745,32187
1787,58.81999999999975,70,0.050000000000000044,0.18310929668856965,49.5,126,125,7,True,False,self,129871,32218
1788,-0.7599999999999945,10,0.050000000000000044,0.20548499774886295,49.3,78,77,1,True,False,wall,129949,32238
1789,28.740000000000073,40,0.050000000000000044,0.16778804191783298,48.1,131,130,4,True,False,self,130080,32271
1790,8.829999999999838,20,0.050000000000000044,0.16980218081347023,47.9,120,119,2,True,False,wall,130200,32301
1791,68.44999999999982,80,0.050000000000000044,0.20729747005715604,47.7,164,163,8,True,False,wall,130364,32342
1792,29.319999999999936,40,0.050000000000000044,0.15864125853921804,47.2,73,72,4,True,False,self,130437,32360
1793,117.0399999999993,130,0.050000000000000044,0.17029824918256953,46.8,310,309,13,True,False,self,130747,32437
1794,19.10999999999994,30,0.050000000000000044,0.22545727600421137,47.1,93,92,3,True,False,wall,130840,32461
1795,67.64999999999989,80,0.050000000000000044,0.17531630699522793,47.3,244,243,8,True,False,self,131084,32522
1796,77.92999999999991,90,0.050000000000000044,0.18437695782200467,47.8,217,216,9,True,False,self,131301,32576
1797,77.08999999999978,90,0.050000000000000044,0.19546582840848714,48.3,301,300,9,True,False,self,131602,32651
1798,19.539999999999974,30,0.050000000000000044,0.15536737472463685,48.4,50,49,3,True,False,self,131652,32664
1799,48.52000000000011,60,0.050000000000000044,0.20452798271894848,48.8,155,154,6,True,False,self,131807,32702
1800,29.31999999999998,40,0.050000000000000044,0.21567473241961316,49.1,73,72,4,True,False,wall,131880,32721
1801,86.7899999999994,100,0.050000000000000044,0.1672315252524049,49.3,332,331,10,True,False,wall,132212,32804
1802,38.86000000000009,50,0.050000000000000044,0.2079535150124381,49.3,120,119,5,True,False,wall,132332,32834
1803,47.860000000000106,60,0.050000000000000044,0.1824049632297829,49.3,221,220,6,True,False,self,132553,32889
1804,-0.29999999999999716,10,0.050000000000000044,0.21589767065597698,49.4,32,31,1,True,False,wall,132585,32897
1805,29.219999999999956,40,0.050000000000000044,0.16468847164928557,49.6,83,82,4,True,False,wall,132668,32918
1806,66.46999999999963,80,0.050000000000000044,0.19113045751712182,50.3,362,361,8,True,False,self,133030,33008
1807,-10.950000000000001,0,0.050000000000000044,0.2555069947557058,49.9,96,95,0,True,False,wall,133126,33032
1808,18.929999999999904,30,0.050000000000000044,0.224363550759985,50,111,110,3,True,False,self,133237,33060
1809,75.78999999999935,90,0.050000000000000044,0.1965848182121085,50.1,431,430,9,True,False,self,133668,33168
1810,28.749999999999936,40,0.050000000000000044,0.19081208729039645,50.5,130,129,4,True,False,self,133798,33200
1811,48.79,60,0.050000000000000044,0.2391603955293249,50.6,128,127,6,True,False,wall,133926,33232
1812,66.60999999999999,80,0.050000000000000044,0.18420808044016018,51.2,348,347,8,True,False,self,134274,33319
1813,48.819999999999986,60,0.050000000000000044,0.1897347174930356,51.2,125,124,6,True,False,self,134399,33350
1814,48.56000000000004,60,0.050000000000000044,0.20100585279961755,50.6,151,150,6,True,False,self,134550,33388
1815,97.13999999999926,110,0.050000000000000044,0.16864972757951666,51.5,298,297,11,True,False,self,134848,33463
1816,48.57000000000009,60,0.050000000000000044,0.23621683928335235,52,150,149,6,True,False,wall,134998,33500
1817,117.00999999999952,130,0.050000000000000044,0.1984070582458606,52.3,313,312,13,True,False,self,135311,33578
1818,19.229999999999983,30,0.050000000000000044,0.21004806302620896,52.2,81,80,3,True,False,self,135392,33599
1819,38.990000000000016,50,0.050000000000000044,0.11850655814990975,52.5,107,106,5,True,False,wall,135499,33625
1820,29.049999999999947,40,0.050000000000000044,0.16823917821049691,52.5,100,99,4,True,False,self,135599,33650
1821,58.609999999999886,70,0.050000000000000044,0.22689718522156613,52.7,147,146,7,True,False,self,135746,33687
1822,107.28999999999914,120,0.050000000000000044,0.17215682859663708,53.5,284,283,12,True,False,self,136030,33758
1823,68.33999999999978,80,0.050000000000000044,0.18553513526091014,54,175,174,8,True,False,self,136205,33802
1824,9.519999999999953,20,0.050000000000000044,0.20478293829812452,53.3,51,50,2,True,False,wall,136256,33815
1825,87.65999999999964,100,0.050000000000000044,0.2543846025574403,54.1,245,244,10,True,False,self,136501,33876
1826,87.78999999999964,100,0.050000000000000044,0.18959832793615503,54.9,232,231,10,True,False,self,136733,33934
1827,9.509999999999973,20,0.050000000000000044,0.18431875021913305,54.7,52,51,2,True,False,wall,136785,33947
