policy,block,episode,seed,random_action_seed,score,steps,steps_survived,food_collected,snake_length,steps_since_food,cause_of_death,end_reason,won,terminated,truncated,turn_ratio,episode_reward
Classic,502000,37,502036,,170,315,314,17,20,1,wall,wall,False,True,False,0.5968253968253968,157.03000000000117
Classic,502000,38,502037,,310,517,516,31,34,3,self,self,False,True,False,0.6769825918762089,295.1500000000018
Classic,502000,39,502038,,210,357,356,21,24,10,self,self,False,True,False,0.5518207282913166,196.65000000000077
Classic,502000,40,502039,,260,501,500,26,29,5,self,self,False,True,False,0.6447105788423154,245.26000000000113
Classic,502000,41,502040,,300,531,530,30,33,10,wall,wall,False,True,False,0.6459510357815442,285.0000000000026
Classic,502000,42,502041,,310,588,587,31,34,28,self,self,False,True,False,0.5952380952380952,294.440000000003
Classic,502000,43,502042,,360,655,654,36,39,13,self,self,False,True,False,0.6152671755725191,343.82000000000363
Classic,502000,44,502043,,420,781,780,42,45,15,self,self,False,True,False,0.6248399487836107,402.62000000000376
Classic,502000,45,502044,,490,932,931,49,52,12,self,self,False,True,False,0.5847639484978541,471.18000000000495
Classic,502000,46,502045,,340,585,584,34,37,11,self,self,False,True,False,0.6683760683760683,324.50000000000256
Classic,502000,47,502046,,280,516,515,28,31,8,self,self,False,True,False,0.6182170542635659,265.1300000000024
Classic,502000,48,502047,,180,239,238,18,21,24,self,self,False,True,False,0.6610878661087866,167.8000000000005
Classic,502000,49,502048,,280,438,437,28,31,29,self,self,False,True,False,0.632420091324201,265.9100000000017
Classic,502000,50,502049,,400,755,754,40,43,11,self,self,False,True,False,0.6476821192052981,382.8600000000047
Classic,502000,51,502050,,380,666,665,38,41,17,self,self,False,True,False,0.6066066066066066,363.730000000004
Classic,502000,52,502051,,340,409,408,34,37,16,self,self,False,True,False,0.6454767726161369,326.26000000000215
Classic,502000,53,502052,,160,237,236,16,19,6,self,self,False,True,False,0.6075949367088608,147.8
Classic,502000,54,502053,,230,433,432,23,26,24,self,self,False,True,False,0.6120092378752887,215.91000000000057
Classic,502000,55,502054,,400,771,770,40,43,13,self,self,False,True,False,0.5966277561608301,382.70000000000425
Classic,502000,56,502055,,150,298,297,15,18,7,self,self,False,True,False,0.6006711409395973,137.1799999999996
Classic,502000,57,502056,,280,473,472,28,31,17,self,self,False,True,False,0.6617336152219874,265.56000000000137
Classic,502000,58,502057,,250,441,440,25,28,17,self,self,False,True,False,0.655328798185941,235.850000000001
Classic,502000,59,502058,,310,552,551,31,34,5,self,self,False,True,False,0.6648550724637681,294.80000000000246
Classic,502000,60,502059,,110,200,199,11,14,1,self,self,False,True,False,0.675,98.11999999999989
Classic,502000,61,502060,,440,928,927,44,47,18,self,self,False,True,False,0.6088362068965517,421.1700000000048
Classic,502000,62,502061,,200,376,375,20,23,26,self,self,False,True,False,0.5638297872340425,186.4500000000004
Classic,502000,63,502062,,160,267,266,16,19,3,self,self,False,True,False,0.6404494382022472,147.4999999999996
Classic,502000,64,502063,,370,639,638,37,40,26,wall,wall,False,True,False,0.5899843505477308,353.9900000000032
Classic,502000,65,502064,,150,293,292,15,18,5,self,self,False,True,False,0.5733788395904437,137.22999999999954
Classic,502000,66,502065,,220,271,270,22,25,7,self,self,False,True,False,0.6051660516605166,207.52000000000064
Classic,502000,67,502066,,140,194,193,14,17,5,self,self,False,True,False,0.6082474226804123,128.20999999999955
Classic,502000,68,502067,,130,148,147,13,16,5,self,self,False,True,False,0.6013513513513513,118.65999999999963
Classic,502000,69,502068,,300,540,539,30,33,27,self,self,False,True,False,0.5814814814814815,284.9100000000023
Classic,502000,70,502069,,300,545,544,30,33,15,self,self,False,True,False,0.6293577981651376,284.8600000000015
Classic,502000,71,502070,,190,344,343,19,22,3,self,self,False,True,False,0.5988372093023255,176.7600000000002
Classic,502000,72,502071,,210,319,318,21,24,1,wall,wall,False,True,False,0.677115987460815,197.030000000001
Classic,502000,73,502072,,330,502,501,33,36,7,self,self,False,True,False,0.6354581673306773,315.32000000000284
Classic,502000,74,502073,,200,336,335,20,23,4,self,self,False,True,False,0.5922619047619048,186.8500000000001
Classic,502000,75,502074,,140,218,217,14,17,6,self,self,False,True,False,0.6422018348623854,127.96999999999997
Classic,502000,76,502075,,80,115,114,8,11,5,self,self,False,True,False,0.7043478260869566,68.94000000000007
Classic,502000,77,502076,,290,454,453,29,32,10,self,self,False,True,False,0.5947136563876652,275.7600000000012
Classic,502000,78,502077,,20,81,80,2,5,1,wall,wall,False,True,False,0.6666666666666666,9.220000000000013
Classic,502000,79,502078,,140,255,254,14,17,1,self,self,False,True,False,0.6823529411764706,127.59999999999957
Classic,502000,80,502079,,90,162,161,9,12,22,wall,wall,False,True,False,0.6111111111111112,78.47999999999983
Classic,502000,81,502080,,130,182,181,13,16,7,self,self,False,True,False,0.6263736263736264,118.31999999999977
Classic,502000,82,502081,,270,455,454,27,30,6,self,self,False,True,False,0.6703296703296703,255.73000000000138
Classic,502000,83,502082,,280,497,496,28,31,22,self,self,False,True,False,0.6056338028169014,265.3200000000016
Classic,502000,84,502083,,140,228,227,14,17,5,self,self,False,True,False,0.6052631578947368,127.86999999999955
Classic,502000,85,502084,,280,409,408,28,31,13,self,self,False,True,False,0.6136919315403423,266.2000000000012
Classic,502000,86,502085,,420,848,847,42,45,20,self,self,False,True,False,0.5106132075471698,401.9500000000047
Classic,502000,87,502086,,280,453,452,28,31,38,self,self,False,True,False,0.5761589403973509,265.76000000000215
Classic,502000,88,502087,,420,787,786,42,45,16,self,self,False,True,False,0.6124523506988564,402.56000000000483
Classic,502000,89,502088,,190,267,266,19,22,1,self,self,False,True,False,0.6891385767790262,177.53000000000048
Classic,502000,90,502089,,220,367,366,22,25,71,self,self,False,True,False,0.5367847411444142,206.56000000000188
Classic,502000,91,502090,,210,285,284,21,24,14,self,self,False,True,False,0.7087719298245614,197.3700000000011
Classic,502000,92,502091,,300,407,406,30,33,31,self,self,False,True,False,0.6117936117936118,286.2400000000017
Classic,502000,93,502092,,220,352,351,22,25,17,self,self,False,True,False,0.6363636363636364,206.71000000000055
Classic,502000,94,502093,,50,76,75,5,8,4,wall,wall,False,True,False,0.6973684210526315,39.299999999999976
Classic,502000,95,502094,,400,478,477,40,43,4,self,self,False,True,False,0.5899581589958159,385.6300000000026
Classic,502000,96,502095,,350,625,624,35,38,11,wall,wall,False,True,False,0.6192,334.11000000000297
Classic,502000,97,502096,,400,703,702,40,43,12,self,self,False,True,False,0.6017069701280228,383.3800000000039
Classic,502000,98,502097,,370,618,617,37,40,12,self,self,False,True,False,0.5776699029126213,354.20000000000334
Classic,502000,99,502098,,170,251,250,17,20,10,self,self,False,True,False,0.6454183266932271,157.67000000000013
Classic,502000,100,502099,,270,450,449,27,30,11,self,self,False,True,False,0.6422222222222222,255.78000000000122
Strategy,502000,1,502000,,300,459,458,30,33,8,self,self,False,True,False,0.40522875816993464,285.7200000000014
Strategy,502000,2,502001,,40,86,85,4,7,1,self,self,False,True,False,0.4069767441860465,29.189999999999905
Strategy,502000,3,502002,,470,683,682,47,50,27,self,self,False,True,False,0.40995607613469986,453.6500000000041
Strategy,502000,4,502003,,360,657,656,36,39,12,self,self,False,True,False,0.3455098934550989,343.8000000000029
Strategy,502000,5,502004,,270,384,383,27,30,13,self,self,False,True,False,0.4010416666666667,256.44000000000153
Strategy,502000,6,502005,,230,321,320,23,26,12,self,self,False,True,False,0.5202492211838006,217.03000000000083
Strategy,502000,7,502006,,250,438,437,25,28,12,self,self,False,True,False,0.3972602739726027,235.88000000000113
Strategy,502000,8,502007,,260,405,404,26,29,9,self,self,False,True,False,0.362962962962963,246.2200000000014
Strategy,502000,9,502008,,240,390,389,24,27,11,self,self,False,True,False,0.4153846153846154,226.350000000001
Strategy,502000,10,502009,,150,151,150,15,18,3,self,self,False,True,False,0.45695364238410596,138.6499999999998
Strategy,502000,11,502010,,360,612,611,36,39,22,wall,wall,False,True,False,0.4117647058823529,344.2500000000037
Strategy,502000,12,502011,,170,235,234,17,20,8,self,self,False,True,False,0.42127659574468085,157.8300000000001
Strategy,502000,13,502012,,310,459,458,31,34,8,self,self,False,True,False,0.35076252723311546,295.73000000000206
Strategy,502000,14,502013,,240,410,409,24,27,8,self,self,False,True,False,0.3926829268292683,226.15000000000137
Strategy,502000,15,502014,,250,352,351,25,28,4,self,self,False,True,False,0.4346590909090909,236.74000000000092
Strategy,502000,16,502015,,170,228,227,17,20,2,self,self,False,True,False,0.41228070175438597,157.9000000000001
Strategy,502000,17,502016,,150,218,217,15,18,1,self,self,False,True,False,0.40825688073394495,137.9799999999999
Strategy,502000,18,502017,,190,311,310,19,22,32,self,self,False,True,False,0.4405144694533762,177.09000000000066
Strategy,502000,19,502018,,230,363,362,23,26,15,self,self,False,True,False,0.39118457300275483,216.6100000000015
Strategy,502000,20,502019,,370,680,679,37,40,11,self,self,False,True,False,0.36617647058823527,353.58000000000277
Strategy,502000,21,502020,,200,319,318,20,23,5,self,self,False,True,False,0.3667711598746082,187.0200000000006
Strategy,502000,22,502021,,290,398,397,29,32,9,self,self,False,True,False,0.39949748743718594,276.3200000000015
Strategy,502000,23,502022,,300,446,445,30,33,5,self,self,False,True,False,0.4103139013452915,285.85000000000196
Strategy,502000,24,502023,,320,461,460,32,35,29,self,self,False,True,False,0.5097613882863341,305.72000000000196
Strategy,502000,25,502024,,310,482,481,31,34,8,self,self,False,True,False,0.3755186721991701,295.50000000000244
Strategy,502000,26,502025,,320,375,374,32,35,26,self,self,False,True,False,0.42133333333333334,306.58000000000186
Strategy,502000,27,502026,,120,176,175,12,15,1,wall,wall,False,True,False,0.39204545454545453,108.36999999999958
Strategy,502000,28,502027,,360,620,619,36,39,1,self,self,False,True,False,0.45161290322580644,344.1700000000031
Strategy,502000,29,502028,,220,304,303,22,25,15,self,self,False,True,False,0.4407894736842105,207.19000000000077
Strategy,502000,30,502029,,410,609,608,41,44,14,self,self,False,True,False,0.42528735632183906,394.3300000000035
Strategy,502000,31,502030,,430,784,783,43,46,26,self,self,False,True,False,0.36096938775510207,412.60000000000394
Strategy,502000,32,502031,,410,676,675,41,44,26,self,self,False,True,False,0.3905325443786982,393.660000000003
Strategy,502000,33,502032,,170,267,266,17,20,8,self,self,False,True,False,0.40074906367041196,157.50999999999993
Strategy,502000,34,502033,,280,434,433,28,31,1,self,self,False,True,False,0.37557603686635943,265.95000000000095
Strategy,502000,35,502034,,70,116,115,7,10,1,wall,wall,False,True,False,0.35344827586206895,58.92000000000007
Strategy,502000,36,502035,,350,529,528,35,38,11,wall,wall,False,True,False,0.3610586011342155,335.0700000000023
Strategy,502000,37,502036,,540,892,891,54,57,4,self,self,False,True,False,0.39125560538116594,521.6300000000061
Strategy,502000,38,502037,,300,490,489,30,33,4,self,self,False,True,False,0.37755102040816324,285.410000000002
Strategy,502000,39,502038,,370,613,612,37,40,32,self,self,False,True,False,0.3898858075040783,354.2500000000034
Strategy,502000,40,502039,,240,406,405,24,27,4,self,self,False,True,False,0.3916256157635468,226.1900000000008
Strategy,502000,41,502040,,130,150,149,13,16,2,self,self,False,True,False,0.41333333333333333,118.63999999999976
Strategy,502000,42,502041,,230,316,315,23,26,9,self,self,False,True,False,0.4050632911392405,217.08000000000075
Strategy,502000,43,502042,,280,507,506,28,31,3,self,self,False,True,False,0.3826429980276134,265.22000000000287
Strategy,502000,44,502043,,240,378,377,24,27,11,self,self,False,True,False,0.38095238095238093,226.47000000000088
Strategy,502000,45,502044,,370,645,644,37,40,11,self,self,False,True,False,0.32248062015503876,353.93000000000313
Strategy,502000,46,502045,,460,777,776,46,49,27,self,self,False,True,False,0.33462033462033464,442.70000000000465
Strategy,502000,47,502046,,250,415,414,25,28,13,self,self,False,True,False,0.41686746987951806,236.11000000000172
Strategy,502000,48,502047,,310,422,421,31,34,9,self,self,False,True,False,0.4431279620853081,296.1000000000022
Strategy,502000,49,502048,,340,516,515,34,37,10,self,self,False,True,False,0.436046511627907,325.1900000000023
Strategy,502000,50,502049,,290,444,443,29,32,17,self,self,False,True,False,0.44819819819819817,275.86000000000206
Strategy,502000,51,502050,,160,203,202,16,19,5,self,self,False,True,False,0.4975369458128079,148.14
Strategy,502000,52,502051,,410,562,561,41,44,22,self,self,False,True,False,0.4128113879003559,394.8000000000034
Strategy,502000,53,502052,,260,398,397,26,29,11,self,self,False,True,False,0.34673366834170855,246.29000000000156
Strategy,502000,54,502053,,460,770,769,46,49,12,self,self,False,True,False,0.35584415584415585,442.77000000000385
Strategy,502000,55,502054,,290,519,518,29,32,3,self,self,False,True,False,0.3911368015414258,275.11000000000234
Strategy,502000,56,502055,,440,700,699,44,47,4,self,self,False,True,False,0.39571428571428574,423.45000000000346
Strategy,502000,57,502056,,150,240,239,15,18,14,self,self,False,True,False,0.375,137.75999999999985
Strategy,502000,58,502057,,310,466,465,31,34,12,self,self,False,True,False,0.4613733905579399,295.66000000000173
Strategy,502000,59,502058,,250,400,399,25,28,2,self,self,False,True,False,0.42,236.26000000000136
Strategy,502000,60,502059,,260,391,390,26,29,9,self,self,False,True,False,0.3734015345268542,246.3600000000011
Strategy,502000,61,502060,,500,883,882,50,53,50,self,self,False,True,False,0.3873159682899207,481.6800000000055
Strategy,502000,62,502061,,270,440,439,27,30,8,self,self,False,True,False,0.4,255.88000000000181
Strategy,502000,63,502062,,440,646,645,44,47,17,self,self,False,True,False,0.4086687306501548,423.990000000003
Strategy,502000,64,502063,,160,240,239,16,19,6,self,self,False,True,False,0.3625,147.77000000000012
Strategy,502000,65,502064,,550,1008,1007,55,58,11,self,self,False,True,False,0.39186507936507936,530.4800000000056
Strategy,502000,66,502065,,370,544,543,37,40,13,self,self,False,True,False,0.38235294117647056,354.9400000000029
Strategy,502000,67,502066,,200,287,286,20,23,3,self,self,False,True,False,0.47735191637630664,187.3400000000004
Strategy,502000,68,502067,,280,392,391,28,31,2,self,self,False,True,False,0.413265306122449,266.3700000000017
Strategy,502000,69,502068,,300,459,458,30,33,24,self,self,False,True,False,0.4117647058823529,285.7200000000021
Strategy,502000,70,502069,,330,549,548,33,36,6,self,self,False,True,False,0.3679417122040073,314.85000000000275
Strategy,502000,71,502070,,330,504,503,33,36,13,wall,wall,False,True,False,0.3869047619047619,315.30000000000246
Strategy,502000,72,502071,,230,279,278,23,26,3,self,self,False,True,False,0.4121863799283154,217.45000000000056
Strategy,502000,73,502072,,340,455,454,34,37,18,self,self,False,True,False,0.4461538461538462,325.80000000000246
Strategy,502000,74,502073,,200,302,301,20,23,3,self,self,False,True,False,0.4271523178807947,187.19000000000057
Strategy,502000,75,502074,,270,397,396,27,30,9,self,self,False,True,False,0.43073047858942065,256.31000000000176
Strategy,502000,76,502075,,280,382,381,28,31,2,self,self,False,True,False,0.4895287958115183,266.4700000000016
Strategy,502000,77,502076,,220,338,337,22,25,5,self,self,False,True,False,0.363905325443787,206.8500000000006
Strategy,502000,78,502077,,280,447,446,28,31,17,self,self,False,True,False,0.4451901565995526,265.8200000000014
Strategy,502000,79,502078,,140,275,274,14,17,1,self,self,False,True,False,0.3927272727272727,127.39999999999961
Strategy,502000,80,502079,,380,638,637,38,41,60,self,self,False,True,False,0.3777429467084639,364.0100000000034
Strategy,502000,81,502080,,130,148,147,13,16,5,self,self,False,True,False,0.4527027027027027,118.6599999999998
Strategy,502000,82,502081,,380,633,632,38,41,17,self,self,False,True,False,0.4218009478672986,364.06000000000347
Strategy,502000,83,502082,,520,834,833,52,55,24,self,self,False,True,False,0.38848920863309355,502.19000000000506
Strategy,502000,84,502083,,430,743,742,43,46,12,self,self,False,True,False,0.3620457604306864,413.0100000000041
Strategy,502000,85,502084,,210,288,287,21,24,14,self,self,False,True,False,0.4444444444444444,197.34000000000043
Strategy,502000,86,502085,,470,817,816,47,50,22,self,self,False,True,False,0.4039167686658507,452.3100000000045
Strategy,502000,87,502086,,200,270,269,20,23,8,self,self,False,True,False,0.42592592592592593,187.51000000000067
Strategy,502000,88,502087,,370,600,599,37,40,32,wall,wall,False,True,False,0.35333333333333333,354.38000000000363
Strategy,502000,89,502088,,110,130,129,11,14,3,self,self,False,True,False,0.4461538461538462,98.81999999999991
Strategy,502000,90,502089,,160,176,175,16,19,3,self,self,False,True,False,0.5,148.41000000000025
Strategy,502000,91,502090,,330,458,457,33,36,19,self,self,False,True,False,0.4017467248908297,315.7600000000026
Strategy,502000,92,502091,,190,265,264,19,22,7,self,self,False,True,False,0.44528301886792454,177.5500000000005
Strategy,502000,93,502092,,260,374,373,26,29,12,self,self,False,True,False,0.38235294117647056,246.53000000000128
Strategy,502000,94,502093,,290,401,400,29,32,3,self,self,False,True,False,0.3690773067331671,276.2900000000015
Strategy,502000,95,502094,,230,277,276,23,26,1,self,self,False,True,False,0.41155234657039713,217.470000000001
Strategy,502000,96,502095,,150,222,221,15,18,23,self,self,False,True,False,0.4189189189189189,137.94000000000005
Strategy,502000,97,502096,,200,279,278,20,23,8,self,self,False,True,False,0.36200716845878134,187.42000000000064
Strategy,502000,98,502097,,160,220,219,16,19,1,self,self,False,True,False,0.35909090909090907,147.9699999999999
Strategy,502000,99,502098,,570,1071,1070,57,60,69,self,self,False,True,False,0.39215686274509803,549.8700000000074
Strategy,502000,100,502099,,270,406,405,27,30,3,self,self,False,True,False,0.3793103448275862,256.2200000000014
